Date,Open,High,Low,Close,Volume
2020-01-07,7709.15,7906.45,7612.37,7808.43,6879771002
2020-01-08,7824.73,7921.89,7750.32,7847.27,3741130243
2020-01-09,7853.86,7934.23,7768.83,7849.15,1587732616
2020-01-10,7844.97,8052.37,7707.61,7913.81,5059178871
2020-01-13,7876.31,8051.9,7847.22,8022.27,4602311588
2020-01-14,8036.27,8100.07,8004.83,8068.51,4483849629
2020-01-15,8078.12,8171.57,7979.75,8073.14,2877214962
2020-01-16,8039.16,8061.71,7955.1,7977.48,5407603426
2020-01-17,7993.88,8082.78,7813.49,7901.36,7885366562
2020-01-20,7933.27,7957.29,7858.48,7882.35,3700446665
2020-01-21,7881.84,7997.83,7725.44,7840.82,5470328166
2020-01-22,7836.27,7951.86,7715.2,7830.71,3978120220
2020-01-23,7827.58,7939.66,7726.7,7838.63,2473989569
2020-01-24,7827.59,8050.62,7659.84,7881.72,4676748059
2020-01-27,7867.33,7971.32,7776.38,7880.22,2611319867
2020-01-28,7837.83,7940.4,7817.94,7920.3,4024732202
2020-01-29,7913.89,7948.33,7894.49,7928.9,2322344066
2020-01-30,7931.36,8057.8,7661.85,7785.98,10267213218
2020-01-31,7765.42,7785.61,7700.77,7720.85,5387941312
2020-02-03,7693.57,7730.66,7676.97,7714.02,5680344960
2020-02-04,7671.43,7719.17,7582.5,7629.98,8068713591
2020-02-05,7616.06,7715.72,7577.66,7677.01,2694120428
2020-02-06,7647.31,7928.23,7514.17,7792.57,6222738254
2020-02-07,7802.43,7958.56,7731.22,7886.58,5499367086
2020-02-10,7867.42,8008.44,7733.55,7874.44,3988091835
2020-02-11,7879.24,8052.84,7817.22,7989.95,7421009802
2020-02-12,7960.56,8082.04,7883.94,8004.99,7401196183
2020-02-13,8004.95,8066.39,7922.06,7983.33,5510480272
2020-02-14,7948.88,8136.9,7753.14,7940.98,4141439096
2020-02-17,7945.57,8134.55,7733.66,7922.09,4370601507
2020-02-18,7906.53,7909.63,7893.75,7896.84,2194539731
2020-02-19,7931.32,7960.95,7883.77,7913.33,3237140801
2020-02-20,7876.11,7964.02,7841.45,7929.12,4414701825
2020-02-21,7910.99,7964.34,7879.87,7933.13,2856476945
2020-02-24,7942.23,8001.11,7910.97,7969.74,2904688188
2020-02-25,7968.75,8095.78,7937.11,8063.75,3992744322
2020-02-26,8043.11,8286.56,7898.6,8140.31,4215832730
2020-02-27,8184.23,8264.29,7952.15,8030.71,6931536360
2020-02-28,8057.36,8132.83,7769.51,7842.97,8113937242
2020-03-02,7834.86,7936.65,7814.7,7916.28,4095763958
2020-03-03,7903.34,7930.03,7792.01,7818.42,9790742122
2020-03-04,7854.45,7954.14,7706.47,7805.55,3663912691
2020-03-05,7825.06,7848.46,7700.3,7723.4,4429617208
2020-03-06,7660.66,7726.87,7530.96,7596.62,5153830921
2020-03-09,7568.05,7709.81,7498.12,7639.22,4198993472
2020-03-10,7655.32,7727.58,7625.79,7697.88,5201268516
2020-03-11,7706.4,7757.7,7608.72,7659.71,4535994711
2020-03-12,7677.56,7749.43,7408.01,7478.01,7771934485
2020-03-13,7463.36,7530.33,7376.27,7443.06,3663075903
2020-03-16,7449.04,7497.79,7425.56,7474.22,5243778283
2020-03-17,7474.58,7478.41,7370.24,7374.01,6119709331
2020-03-18,7353.54,7428.44,7315.6,7390.32,2295353772
2020-03-19,7400.81,7452.25,7341.38,7392.77,2881554627
2020-03-20,7403.11,7454.57,7385.51,7436.89,5309026086
2020-03-23,7459.13,7539.65,7368.43,7448.84,5302679568
2020-03-24,7430.43,7514.38,7300.75,7384.18,7184296198
2020-03-25,7335.01,7482.67,7324.23,7471.7,3654828805
2020-03-26,7445.63,7482.68,7427.06,7464.07,3249698694
2020-03-27,7496.81,7499.24,7463.28,7465.7,3242929401
2020-03-30,7497.7,7578.11,7324.27,7403.68,7626897934
2020-03-31,7360.07,7397.25,7339.11,7376.24,4764905324
2020-04-01,7374.45,7451.76,7241.59,7318.31,8235660629
2020-04-02,7330.79,7393.82,7246.99,7309.84,5129267248
2020-04-03,7255.18,7457.35,7230.99,7432.57,5521839465
2020-04-06,7414.57,7503.33,7252.46,7340.34,5316582460
2020-04-07,7379.62,7456.73,7157.15,7232.72,10076930147
2020-04-08,7235.91,7402.31,7171.96,7337.45,4905137450
2020-04-09,7348.67,7393.86,7281.39,7326.44,4800287793
2020-04-10,7390.96,7415.49,7259.56,7283.74,3322799277
2020-04-13,7275.15,7485.05,7150.7,7359.17,3313019521
2020-04-14,7337.06,7446.56,7211.4,7320.66,3350317635
2020-04-15,7332.04,7522.75,7262.05,7451.61,5672551769
2020-04-16,7471.6,7516.54,7458.19,7503.07,3738148378
2020-04-17,7511.31,7531.18,7452.35,7472.12,2358881929
2020-04-20,7479.88,7811.59,7301.49,7629.63,8287986473
2020-04-21,7633.25,7790.82,7433.03,7589.7,5650086986
2020-04-22,7596.47,7661.69,7581.62,7646.75,7932509119
2020-04-23,7656.24,7835.01,7493.62,7672.06,7739538127
2020-04-24,7710.05,7792.62,7688.3,7770.71,4749211121
2020-04-27,7771.49,7892.5,7769.0,7889.97,3169843264
2020-04-28,7864.01,7988.36,7772.14,7896.11,4653288574
2020-04-29,7903.79,7972.72,7775.42,7843.84,5970231686
2020-04-30,7872.12,7894.69,7859.2,7881.75,4355408824
2020-05-01,7875.47,7880.03,7830.64,7835.17,5571557092
2020-05-04,7858.12,8023.12,7825.02,7989.46,4921974179
2020-05-05,8005.94,8093.92,7915.64,8003.59,3709257133
2020-05-06,8024.96,8061.38,7943.59,7979.81,3351113285
2020-05-07,8013.3,8029.35,7981.54,7997.55,6170764135
2020-05-08,7990.78,8116.43,7775.93,7900.16,8164955523
2020-05-11,7878.66,7953.43,7757.37,7831.69,2481727237
2020-05-12,7811.39,8057.37,7680.71,7924.8,5360920200
2020-05-13,7941.33,8013.62,7807.78,7879.51,4023017761
2020-05-14,7889.95,7992.9,7703.82,7805.67,3348313675
2020-05-15,7756.33,7914.81,7691.38,7849.08,2916447825
2020-05-18,7802.83,7955.48,7788.89,7941.3,3555066817
2020-05-19,7928.35,7999.43,7928.16,7999.24,8674749423
2020-05-20,7978.41,8226.88,7832.1,8078.73,6181911854
2020-05-21,8064.25,8124.67,7964.85,8024.98,2980495146
2020-05-22,8020.82,8021.81,7920.69,7921.66,5060955599
2020-05-25,7903.82,8074.23,7868.86,8038.67,4293441770
2020-05-26,8047.98,8056.76,8009.27,8018.01,2775372447
2020-05-27,7975.43,8077.12,7901.41,8002.84,3221372141
2020-05-28,7987.57,8128.69,7966.96,8107.77,4878418895
2020-05-29,8087.08,8306.95,7935.76,8154.38,9366460595
2020-06-01,8156.63,8229.3,8120.98,8193.48,5003301822
2020-06-02,8169.06,8578.48,7962.39,8366.81,5118467555
2020-06-03,8367.62,8430.78,8257.24,8320.05,2669969097
2020-06-04,8362.32,8399.19,8360.45,8397.31,5355417796
2020-06-05,8381.74,8430.44,8357.21,8405.84,4815387772
2020-06-08,8452.4,8522.2,8361.59,8431.21,7193284036
2020-06-09,8430.92,8579.91,8409.28,8557.94,8324939005
2020-06-10,8537.25,8697.39,8443.78,8603.2,3776778907
2020-06-11,8613.76,8765.59,8499.86,8651.19,5463828910
2020-06-12,8639.38,8861.5,8522.75,8743.47,3575823121
2020-06-15,8757.93,8836.64,8639.17,8717.52,3226102409
2020-06-16,8674.96,8701.06,8626.76,8652.79,5081593540
2020-06-17,8633.86,8637.69,8568.07,8571.86,4860766730
2020-06-18,8550.91,8566.33,8402.9,8418.07,4282233336
2020-06-19,8402.08,8742.37,8250.38,8587.32,6783663965
2020-06-22,8678.23,8765.96,8416.37,8502.31,3607995196
2020-06-23,8484.27,8526.78,8446.1,8488.6,3217987381
2020-06-24,8459.93,8531.46,8399.0,8470.46,3826705851
2020-06-25,8494.52,8624.46,8369.27,8499.14,4159735476
2020-06-26,8487.26,8605.19,8451.4,8568.99,4417749639
2020-06-29,8539.06,8667.91,8514.51,8643.06,4496420052
2020-06-30,8619.97,8694.07,8525.74,8599.66,2326323431
2020-07-01,8581.95,8705.23,8467.01,8590.18,5235471396
2020-07-02,8557.04,8709.35,8465.59,8617.25,2922218622
2020-07-03,8662.52,8884.32,8380.89,8601.12,3791876621
2020-07-06,8584.85,8759.4,8562.75,8736.91,7105600619
2020-07-07,8683.64,8844.7,8621.37,8781.72,2956623353
2020-07-08,8751.92,8848.99,8750.08,8847.13,4702644333
2020-07-09,8826.36,9002.67,8731.51,8906.95,6044413700
2020-07-10,8906.7,9032.86,8884.65,9010.56,7190438832
2020-07-13,9049.66,9093.15,8986.88,9030.28,3382331212
2020-07-14,8995.03,9033.68,8886.21,8924.55,4889557863
2020-07-15,8959.35,9049.05,8872.92,8962.59,5661324592
2020-07-16,8991.71,9153.04,8751.94,8911.83,2588636432
2020-07-17,8902.0,8981.95,8791.98,8871.66,5297471019
2020-07-20,8902.83,9044.12,8784.2,8925.2,2933748994
2020-07-21,8898.47,9094.93,8838.99,9034.54,3326740436
2020-07-22,9083.49,9092.08,9032.11,9040.66,8053713782
2020-07-23,9070.95,9080.21,9062.13,9071.4,4389236338
2020-07-24,9062.09,9268.89,9016.88,9222.88,6783717119
2020-07-27,9206.87,9297.99,9157.39,9248.29,3889947438
2020-07-28,9271.22,9488.52,9265.8,9482.98,5727110973
2020-07-29,9537.37,9543.24,9532.45,9538.33,6406983788
2020-07-30,9539.02,9667.72,9258.78,9385.41,6967968379
2020-07-31,9429.34,9551.74,9334.84,9456.96,2689001436
2020-08-03,9494.11,9620.51,9369.22,9495.6,3877746118
2020-08-04,9459.88,9681.21,9396.33,9616.61,4839323827
2020-08-05,9676.94,9818.37,9541.23,9682.59,4664997215
2020-08-06,9699.67,9705.29,9668.93,9674.53,4865790067
2020-08-07,9705.69,9797.5,9477.31,9567.81,4502976088
2020-08-10,9589.89,9618.45,9525.03,9553.48,3211748369
2020-08-11,9564.91,9565.4,9481.04,9481.53,6104149626
2020-08-12,9501.86,9670.77,9266.44,9434.15,4080252423
2020-08-13,9456.14,9558.43,9389.24,9491.28,7381316372
2020-08-14,9529.63,9777.39,9400.65,9646.83,9783697721
2020-08-17,9647.76,9715.71,9619.65,9687.48,5503890012
2020-08-18,9678.5,9749.36,9513.04,9583.19,6090719437
2020-08-19,9558.64,9631.5,9555.29,9628.12,6360152388
2020-08-20,9687.3,9747.62,9681.95,9742.24,3415499871
2020-08-21,9743.2,9797.45,9636.93,9690.88,6224447543
2020-08-24,9699.91,9738.66,9644.55,9683.23,2594337031
2020-08-25,9692.6,9804.74,9577.09,9689.19,2396038946
2020-08-26,9703.75,9755.36,9570.99,9622.17,3511209222
2020-08-27,9657.5,9841.4,9502.47,9685.91,2905443404
2020-08-28,9619.49,9769.7,9529.8,9679.45,2859867118
2020-08-31,9667.43,9797.04,9593.34,9722.53,4911146150
2020-09-01,9745.8,9894.17,9499.09,9645.93,4134955676
2020-09-02,9643.24,9644.41,9609.54,9610.71,2827073795
2020-09-03,9638.62,9792.78,9527.48,9681.15,5385392697
2020-09-04,9690.58,9792.33,9550.35,9651.7,4209958202
2020-09-07,9643.87,9984.57,9477.41,9815.16,6386349524
2020-09-08,9835.39,10027.48,9591.76,9782.82,6464354225
2020-09-09,9761.95,9866.89,9703.62,9808.29,4096304361
2020-09-10,9780.65,9923.2,9757.55,9899.81,4567217491
2020-09-11,9947.5,9967.97,9752.56,9772.67,3086613002
2020-09-14,9745.21,9862.72,9500.04,9616.0,4192984241
2020-09-15,9637.11,9750.82,9370.99,9482.88,8653620730
2020-09-16,9541.48,9678.14,9465.08,9601.26,6706025979
2020-09-17,9611.14,9626.18,9540.92,9555.87,6286643295
2020-09-18,9537.19,9870.68,9462.86,9794.34,7121884713
2020-09-21,9798.4,10004.62,9541.77,9746.9,2470125736
2020-09-22,9772.2,9777.39,9763.38,9768.56,3370166595
2020-09-23,9725.76,10082.99,9562.65,9916.67,8768104060
2020-09-24,9865.62,10179.52,9799.01,10111.26,15562222020
2020-09-25,10084.64,10321.63,10078.21,10315.06,4584461179
2020-09-28,10311.12,10461.45,10288.43,10438.48,5756029087
2020-09-29,10458.31,10576.4,10427.17,10545.0,4697428734
2020-09-30,10540.27,10814.54,10336.32,10609.26,2242891950
2020-10-01,10578.09,10730.49,10540.66,10692.66,5115062998
2020-10-02,10662.23,10802.34,10502.34,10642.18,5950686165
2020-10-05,10698.16,10744.52,10519.47,10565.25,4274743865
2020-10-06,10587.04,10676.02,10481.11,10569.95,3139294610
2020-10-07,10554.8,10646.83,10465.98,10557.99,3648925084
2020-10-08,10496.73,10659.05,10355.85,10517.88,4195069263
2020-10-09,10523.98,10658.55,10458.22,10592.36,7014048414
2020-10-12,10586.5,10701.45,10578.63,10693.5,6167050631
2020-10-13,10680.98,10718.17,10670.37,10707.53,4354123886
2020-10-14,10687.9,10934.13,10618.16,10863.25,5143735993
2020-10-15,10758.27,10903.84,10606.32,10751.8,5972980346
2020-10-16,10697.59,10740.94,10693.92,10737.26,4100769604
2020-10-19,10756.25,10807.42,10619.09,10669.86,2077037517
2020-10-20,10646.24,10791.71,10345.0,10488.31,7990543374
2020-10-21,10460.73,10562.82,10383.21,10485.11,4332042842
2020-10-22,10419.96,10518.44,10379.79,10478.05,5135825350
2020-10-23,10451.19,10716.45,10370.19,10634.03,5392804906
2020-10-26,10632.2,10731.84,10603.26,10702.7,5453228261
2020-10-27,10678.86,10821.91,10462.62,10604.67,4935482626
2020-10-28,10601.05,11002.16,10399.86,10797.24,9207983279
2020-10-29,10781.57,10931.95,10777.41,10927.74,5202726170
2020-10-30,10947.53,11011.76,10929.09,10993.24,6866168486
2020-11-02,11032.39,11072.07,10935.49,10974.97,2838399322
2020-11-03,10951.12,10996.53,10835.98,10881.1,5498135978
2020-11-04,10904.92,10944.06,10809.12,10848.06,3049562598
2020-11-05,10870.41,10970.18,10865.74,10965.46,2897307101
2020-11-06,10956.14,11404.73,10723.7,11167.79,3649342614
2020-11-09,11168.91,11355.16,11151.26,11337.24,5986336682
2020-11-10,11362.66,11475.28,11178.45,11290.36,4619969640
2020-11-11,11286.83,11337.64,11126.56,11176.87,8973801817
2020-11-12,11181.55,11362.72,11016.15,11197.09,3891479025
2020-11-13,11168.74,11259.58,10927.19,11016.78,3758149064
2020-11-16,11026.08,11073.08,11008.79,11055.74,6437754829
2020-11-17,11094.04,11234.97,10905.27,11045.59,7447586589
2020-11-18,11002.81,11044.38,10960.73,11002.29,3706041497
2020-11-19,11020.9,11022.45,10841.39,10842.91,5069511507
2020-11-20,10806.66,11070.38,10638.59,10900.85,2630645395
2020-11-23,10826.46,10971.37,10706.65,10851.28,4042257578
2020-11-24,10850.89,11189.19,10402.35,10737.1,3823235453
2020-11-25,10735.46,10741.62,10448.58,10454.59,8569433166
2020-11-26,10421.99,10526.1,10352.97,10456.85,5869557973
2020-11-27,10479.65,10664.57,10453.96,10638.5,5395128648
2020-11-30,10630.29,10951.04,10493.55,10811.96,6880053462
2020-12-01,10779.62,10880.21,10669.99,10770.49,5129362668
2020-12-02,10742.9,10790.56,10666.95,10714.48,3638174964
2020-12-03,10694.26,10842.42,10619.51,10767.17,4207339670
2020-12-04,10705.23,10706.84,10669.55,10671.15,3259349760
2020-12-07,10647.55,10742.72,10611.75,10706.72,5605209013
2020-12-08,10729.82,10893.96,10626.08,10789.64,8372352299
2020-12-09,10810.65,10929.73,10801.66,10920.66,4709678080
2020-12-10,10985.65,11255.05,10647.84,10915.52,3595071399
2020-12-11,10960.04,11002.41,10857.59,10899.73,3591379376
2020-12-14,10928.3,11000.06,10743.81,10814.82,4984416787
2020-12-15,10787.76,10807.5,10716.12,10735.76,2857575681
2020-12-16,10764.91,10790.33,10692.61,10717.92,3542855001
2020-12-17,10695.28,10914.87,10541.65,10760.31,3054090886
2020-12-18,10757.64,10866.07,10750.41,10858.77,6417702965
2020-12-21,10903.34,10987.83,10698.25,10781.8,8560205212
2020-12-22,10822.23,10944.44,10817.99,10940.16,4407816180
2020-12-23,10974.53,11092.53,10799.98,10917.37,5007774572
2020-12-24,10820.61,10922.06,10818.93,10920.36,2926672346
2020-12-25,10888.31,10956.47,10780.79,10848.7,4826030420
2020-12-28,10821.86,10867.2,10563.62,10608.06,5404670243
2020-12-29,10643.75,10778.72,10567.59,10702.14,4137645908
2020-12-30,10687.48,10837.57,10632.44,10782.05,5315800279
2020-12-31,10683.57,10807.63,10634.82,10758.55,5274095233
2021-01-01,10724.65,10925.19,10570.61,10770.49,2759501000
2021-01-04,10746.06,10877.03,10697.67,10828.28,4744760940
2021-01-05,10791.96,11002.03,10466.87,10674.66,9521946520
2021-01-06,10714.48,10813.93,10527.85,10626.49,4774260133
2021-01-07,10646.74,10905.44,10454.11,10711.64,4726885093
2021-01-08,10719.51,10768.33,10542.24,10590.48,6330982403
2021-01-11,10627.91,10703.11,10549.77,10624.95,4598723873
2021-01-12,10609.86,10755.81,10350.25,10494.62,13685286120
2021-01-13,10569.22,10645.79,10469.59,10546.0,6618491287
2021-01-14,10555.53,10581.06,10521.96,10547.47,3485931444
2021-01-15,10548.04,10731.34,10212.06,10392.67,8753293030
2021-01-18,10405.51,10575.72,10343.12,10512.68,7112986148
2021-01-19,10498.45,10593.95,10349.92,10444.94,3412626219
2021-01-20,10404.59,10490.13,10284.95,10370.21,3630522801
2021-01-21,10341.73,10542.38,10194.93,10394.83,4066372916
2021-01-22,10431.6,10566.14,10379.14,10513.27,8125025684
2021-01-25,10522.93,10613.85,10327.79,10417.8,4755116888
2021-01-26,10478.55,10603.44,10304.54,10428.84,2934265891
2021-01-27,10461.99,10545.7,10392.56,10476.17,3633756589
2021-01-28,10500.19,10659.54,10391.2,10550.03,7942259893
2021-01-29,10509.33,10622.29,10460.01,10572.67,3329837632
2021-02-01,10574.51,10596.6,10519.07,10541.08,3575629193
2021-02-02,10555.96,10757.5,10264.18,10463.95,8647099322
2021-02-03,10483.08,10531.74,10428.82,10477.46,4423848075
2021-02-04,10506.75,10548.46,10335.59,10376.8,5843085965
2021-02-05,10352.02,10384.38,10067.5,10099.08,7653824158
2021-02-08,10089.5,10177.52,10057.81,10145.65,4730974930
2021-02-09,10171.01,10282.51,10126.35,10237.56,7461606642
2021-02-10,10197.39,10205.35,10008.46,10016.28,6603667978
2021-02-11,9961.11,9965.5,9921.52,9925.89,7714951551
2021-02-12,9937.25,10003.11,9923.1,9988.89,6939781599
2021-02-15,10006.09,10254.05,9943.04,10189.84,6759109655
2021-02-16,10166.23,10215.47,10147.52,10196.7,5962705495
2021-02-17,10218.09,10256.46,10093.57,10131.62,2632669084
2021-02-18,10163.6,10283.53,9999.54,10118.94,3829417889
2021-02-19,10131.08,10279.41,10108.09,10256.14,11637635092
2021-02-22,10280.2,10461.46,10018.76,10198.58,3411715671
2021-02-23,10191.0,10193.03,10124.66,10126.68,4166861664
2021-02-24,10092.22,10093.28,10084.34,10085.39,5739584461
2021-02-25,10101.72,10282.96,9820.3,9999.71,4527153315
2021-02-26,10005.78,10133.36,9888.62,10016.08,2373278538
2021-03-01,9973.32,10179.91,9969.36,10175.87,7200430990
2021-03-02,10162.1,10306.24,10068.17,10211.85,4497174573
2021-03-03,10210.07,10288.95,10113.64,10192.38,2434516784
2021-03-04,10246.34,10310.98,10105.0,10169.15,9010901665
2021-03-05,10193.2,10202.49,10015.68,10024.82,3517780146
2021-03-08,10048.17,10265.62,9897.17,10113.64,4362074666
2021-03-09,10105.92,10236.11,9980.89,10111.02,3090204226
2021-03-10,10078.76,10146.6,10030.86,10098.6,5047509646
2021-03-11,10066.79,10522.85,9960.48,10412.89,6746527069
2021-03-12,10393.63,10526.65,10314.69,10447.3,2721133209
2021-03-15,10446.3,10509.57,10315.43,10378.29,3269659957
2021-03-16,10444.03,10564.31,10222.39,10341.49,3183857384
2021-03-17,10330.1,10493.09,10296.73,10459.3,4831395539
2021-03-18,10489.05,10554.23,10410.4,10475.49,3439952060
2021-03-19,10515.54,10645.57,10211.17,10339.01,5631592951
2021-03-22,10269.36,10614.72,10091.67,10434.17,5411472044
2021-03-23,10423.11,10623.09,10174.42,10373.44,4225751517
2021-03-24,10356.05,10594.95,10325.45,10563.73,6083908586
2021-03-25,10543.84,10713.24,10508.23,10677.17,7762881329
2021-03-26,10685.2,10734.47,10588.15,10637.2,5297367317
2021-03-29,10612.49,10800.34,10584.44,10771.87,4758641281
2021-03-30,10737.64,10784.1,10737.45,10783.91,3180530693
2021-03-31,10852.64,10932.47,10796.63,10876.34,2172736924
2021-04-01,10932.64,10952.28,10911.84,10931.47,4548132518
2021-04-02,10934.75,11017.13,10767.82,10849.56,3942380341
2021-04-05,10856.25,11099.64,10547.05,10788.92,3550640170
2021-04-06,10772.77,10986.86,10686.56,10899.63,8922795797
2021-04-07,10906.73,11169.02,10608.96,10870.38,3453536336
2021-04-08,10885.66,11013.81,10706.61,10834.15,6972558744
2021-04-09,10756.83,10783.44,10715.36,10741.93,6108388176
2021-04-12,10690.82,10896.47,10585.48,10790.15,4516712585
2021-04-13,10787.78,11057.41,10739.1,11007.74,5516860630
2021-04-14,10994.42,11106.11,10791.69,10902.45,3318863354
2021-04-15,10943.69,11167.98,10686.54,10910.14,4359717115
2021-04-16,10895.73,11071.7,10886.14,11061.97,5050038895
2021-04-19,11047.65,11177.88,10928.81,11058.91,1878473933
2021-04-20,11048.6,11193.36,10967.27,11111.58,5200987794
2021-04-21,11138.07,11142.52,11001.43,11005.83,7754531465
2021-04-22,11021.36,11172.71,10904.74,11055.72,4306879721
2021-04-23,11080.26,11188.94,10933.15,11041.45,6167500683
2021-04-26,11104.95,11188.22,11066.96,11150.08,3298762855
2021-04-27,11178.68,11411.46,11049.66,11281.25,6004481862
2021-04-28,11280.73,11718.16,11132.53,11566.21,6062265206
2021-04-29,11513.03,11660.12,11488.43,11635.27,3237329500
2021-04-30,11665.73,11790.25,11552.29,11676.7,4596321686
2021-05-03,11664.15,11905.17,11463.4,11703.74,2703907455
2021-05-04,11683.25,11820.7,11533.0,11670.31,2888493733
2021-05-05,11647.89,11716.76,11644.42,11713.27,6465982761
2021-05-06,11664.1,11772.05,11578.39,11686.18,2047091065
2021-05-07,11666.48,11713.98,11662.89,11710.37,2515540713
2021-05-10,11733.81,12003.8,11594.27,11862.73,5713533026
2021-05-11,11886.31,12048.47,11595.64,11756.03,3969606868
2021-05-12,11784.88,12012.55,11662.41,11889.0,6158696379
2021-05-13,11858.81,12064.07,11838.68,12043.62,6914002773
2021-05-14,12039.94,12130.9,11944.99,12035.93,5575145079
2021-05-17,11979.13,12058.29,11724.64,11802.63,5050185982
2021-05-18,11811.65,11929.09,11623.89,11740.63,4254061172
2021-05-19,11757.72,11951.6,11697.87,11891.06,4439942126
2021-05-20,11864.98,11930.51,11828.71,11894.15,2708477554
2021-05-21,11880.76,11956.5,11712.84,11787.98,4995391554
2021-05-24,11657.55,11765.12,11630.1,11737.48,3336571230
2021-05-25,11790.48,11883.07,11744.31,11836.72,3596994061
2021-05-26,11889.81,11923.07,11870.45,11903.7,3026433654
2021-05-27,11875.05,11929.32,11828.26,11882.51,3276257671
2021-05-28,11856.42,11951.64,11751.89,11847.03,9103532864
2021-05-31,11886.19,11986.56,11709.16,11808.88,4710918171
2021-06-01,11822.87,12012.78,11523.85,11711.98,6818508300
2021-06-02,11745.9,11999.32,11645.66,11897.78,7726095574
2021-06-03,11882.87,12102.95,11647.47,11867.25,2841535845
2021-06-04,11918.36,12053.68,11875.26,12010.24,3233398903
2021-06-07,12013.47,12442.08,11764.98,12189.94,5340630178
2021-06-08,12224.51,12312.29,12223.57,12311.34,4434570452
2021-06-09,12386.85,12618.85,12037.31,12267.07,3062414790
2021-06-10,12307.69,12450.29,12177.34,12319.82,3787829693
2021-06-11,12337.66,12345.49,12315.06,12322.87,4904435945
2021-06-14,12379.06,12420.34,12183.15,12223.91,2587629867
2021-06-15,12193.12,12360.48,12100.48,12267.27,6218071545
2021-06-16,12242.51,12259.9,12119.9,12137.14,6546920582
2021-06-17,12160.52,12389.65,12051.9,12279.97,4073072699
2021-06-18,12279.82,12339.25,12172.79,12232.0,4133473640
2021-06-21,12158.06,12353.03,12066.9,12261.1,4329106377
2021-06-22,12230.26,12335.49,12194.8,12299.83,3242710074
2021-06-23,12166.95,12301.95,12140.84,12275.62,3115321167
2021-06-24,12295.24,12457.9,12187.55,12349.74,3575965866
2021-06-25,12406.88,12433.57,12273.84,12300.3,5662455744
2021-06-28,12281.85,12519.84,12171.04,12407.89,5913022808
2021-06-29,12400.59,12429.6,12228.25,12256.92,6380267558
2021-06-30,12311.82,12385.32,12204.11,12277.41,3614441410
2021-07-01,12331.02,12587.73,12254.77,12510.37,9252360478
2021-07-02,12527.07,12703.57,12223.9,12398.58,6545096946
2021-07-05,12357.17,12467.38,12215.38,12325.3,3725643683
2021-07-06,12297.14,12514.44,12174.83,12391.2,4051943893
2021-07-07,12389.42,12613.85,12194.18,12418.16,3120138340
2021-07-08,12430.55,12574.7,12321.46,12465.3,2790786902
2021-07-09,12477.76,12560.01,12446.9,12529.02,6485615260
2021-07-12,12502.18,12694.57,12418.72,12610.39,6597626496
2021-07-13,12563.64,12787.57,12526.01,12749.39,5145768271
2021-07-14,12755.71,12989.11,12572.26,12804.95,4277044068
2021-07-15,12749.96,12991.14,12541.22,12781.88,2594569364
2021-07-16,12796.17,13077.44,12589.4,12869.49,4935983877
2021-07-19,12878.89,13311.09,12680.21,13108.86,5957077372
2021-07-20,13113.49,13113.72,13098.44,13098.67,2201970847
2021-07-21,13119.1,13474.67,12632.86,12984.79,5355120628
2021-07-22,13012.43,13208.34,12932.38,13127.59,5190455151
2021-07-23,13151.19,13234.21,13036.1,13118.91,4059283804
2021-07-26,13174.76,13281.46,12754.31,12858.45,7654203991
2021-07-27,12912.14,13062.64,12817.91,12968.0,5017465193
2021-07-28,12999.51,13040.71,12867.8,12908.71,3461127421
2021-07-29,12913.57,12920.55,12896.84,12903.82,2677092372
2021-07-30,12849.34,13250.67,12551.54,12950.52,2799390120
2021-08-02,12978.23,13150.62,12807.67,12980.03,2865554961
2021-08-03,13037.19,13152.96,12958.02,13073.57,4713490764
2021-08-04,13005.95,13364.6,12667.94,13026.08,5094012583
2021-08-05,13060.91,13248.39,12908.55,13095.62,4168263915
2021-08-06,13113.07,13151.16,13031.81,13069.77,4912197600
2021-08-09,13110.55,13246.93,13031.56,13167.6,3539556849
2021-08-10,13130.46,13280.88,13100.56,13250.69,4097669777
2021-08-11,13254.99,13389.55,13006.94,13140.34,10850047906
2021-08-12,13142.7,13307.89,13117.28,13282.2,5553216654
2021-08-13,13279.9,13364.6,13137.07,13221.4,6035346513
2021-08-16,13189.93,13344.27,13174.89,13329.08,3727315562
2021-08-17,13332.04,13442.04,13272.01,13381.79,5995075663
2021-08-18,13368.95,13805.35,13189.74,13622.74,6915968212
2021-08-19,13588.67,13849.87,13339.5,13600.48,3087597739
2021-08-20,13608.31,13716.63,13454.17,13562.12,3806458449
2021-08-23,13579.53,13654.94,13490.76,13566.09,5954897281
2021-08-24,13487.83,13755.58,13266.73,13533.72,4658547797
2021-08-25,13540.02,13667.19,13515.92,13642.9,4353573716
2021-08-26,13649.1,13665.15,13426.72,13442.52,5118504156
2021-08-27,13424.43,13544.76,13196.33,13315.69,5534639284
2021-08-30,13349.78,13429.74,13109.29,13188.29,4468297040
2021-08-31,13226.37,13351.38,13188.83,13313.59,7312596497
2021-09-01,13304.76,13544.94,13296.93,13536.98,6790384847
2021-09-02,13529.11,13685.62,13373.57,13530.06,4487771853
2021-09-03,13519.09,13605.88,13428.17,13514.93,3945282028
2021-09-06,13543.46,13655.14,13418.74,13530.32,3613809092
2021-09-07,13515.64,13723.97,13478.34,13686.2,5401720848
